105.261	26.8397	4.11583	1.89933	4.48549	7.25304	13.9329	20.6355	32.455	44.7149	54.4762	64.7794	78.0021	83.7369	91.0926	95.0548	94.6202	90.2297	80.0647	73.2871	67.1325	57.2732	47.4327	41.3311	34.879	28.9308	23.2866	15.8097	12.8854	10.4345	6.74915	5.11213	3.40117	2.53938	1.59384	1.43802	0.534742	0.536842	0.579795	0.288042	0.136947	0.0969765	0.00120393	0	0.00357808	0.02013	0.0308884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99.0686	32.6673	6.43511	1.6799	2.19006	2.9257	6.26194	11.6505	15.0654	24.1572	32.6467	42.1015	50.9898	60.6232	69.6619	77.2102	82.5824	84.2533	80.9773	78.2932	73.6107	67.9867	58.3764	52.326	45.7325	38.1313	29.976	22.8694	19.6555	15.4066	12.099	8.86492	6.52219	4.35848	2.75485	2.03903	1.52835	1.37804	1.02623	0.380332	0.322602	0.119415	0.147301	0.0906715	0.0538662	0.00730211	0.0568499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92.4229	37.5541	9.9114	1.90861	1.07382	1.90887	2.72375	4.64202	8.16825	13.2436	21.1977	27.5753	34.1676	42.9357	51.8637	60.358	69.1604	72.4028	75.4997	75.1049	70.2906	69.0972	62.876	58.4176	52.3747	47.1481	39.6	34.1707	26.2981	23.0747	17.637	13.5906	10.774	7.42948	5.58698	3.48346	2.91872	2.31337	1.61774	1.08735	0.910776	0.40487	0.252141	0.229863	0.15388	0.0765239	0.0015122	0.0328155	0.0151513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.1381	43.1885	13.1349	2.68394	0.760039	0.564967	1.24842	2.74648	4.18112	8.46338	9.99531	14.6906	20.3403	28.8938	37.4949	44.9484	51.3759	58.0295	63.8068	66.3316	67.4834	69.5214	67.1892	60.2171	58.8323	51.858	43.792	41.1736	36.0316	30.0269	25.1582	19.336	14.2473	10.9825	9.4615	6.93366	5.00751	3.71171	2.49191	1.6972	1.0793	0.678289	0.549475	0.383332	0.219971	0.165049	0.103062	0.0309714	0.00208663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74.7382	46.0579	16.692	4.95818	1.02888	0.628827	1.04763	1.03412	2.56502	3.87275	5.43737	8.39764	11.7016	16.2554	22.9901	30.0363	36.303	46.5765	50.7314	56.5859	61.4125	63.7028	61.8353	59.3993	60.791	55.9223	50.0476	46.4579	41.0375	36.8068	32.7091	28.4867	21.0123	17.3084	14.6855	10.8256	8.3539	6.11711	4.73093	3.30833	2.23469	1.45461	0.998425	1.11221	0.717977	0.534701	0.46808	0.158853	0.0569318	0.0357957	0.0692522	0.0658452	0.034921	0.0086042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67.0733	49.5231	21.1415	6.95319	2.23677	0.657267	0.543112	0.753126	1.12185	2.24642	2.6222	5.31717	8.29495	9.94903	14.3831	21.786	27.6294	32.1561	38.2472	44.55	50.9431	56.0661	59.1105	59.2419	56.445	56.1269	53.0734	47.4803	44.4601	42.064	36.6489	33.2771	28.0485	23.5646	19.2125	15.1788	11.8502	8.12169	6.46646	4.94038	3.48856	2.67175	1.81679	1.31262	0.927634	0.834149	0.491165	0.344768	0.167461	0.0743032	0.0386143	0.0869921	0.117359	0.0212962	0.00992267	0.0453893	0.00171773	0.0265229	0.00292557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58.6899	50.5343	25.186	9.3596	3.40867	1.22727	0.450847	0.439802	0.339396	0.797234	1.51358	2.64774	3.66666	6.17468	9.72704	11.1142	17.5432	22.4665	27.3706	33.4994	38.449	45.7234	49.8001	51.8872	55.2808	55.7864	54.5217	51.841	47.6333	44.8142	41.4491	36.5154	32.2859	27.5386	24.2711	19.6574	15.5701	12.877	9.4413	7.51086	4.97085	4.64627	3.16988	1.90157	1.42768	1.25132	0.89609	0.51001	0.223949	0.114899	0.268374	0.0770239	0.0666607	0.0493139	0.0942726	0.00680865	0.0740488	0.040199	0.0196001	0.0354013	0.00158717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50.5641	51.0914	29.5054	12.2563	4.9006	1.7018	0.491901	0.380364	0.228059	0.458008	0.659978	1.4462	2.66704	4.08282	5.18025	7.50017	10.6587	14.7374	17.8486	23.9088	29.4286	35.2237	42.5128	44.9225	48.0926	51.0167	48.8782	51.0931	48.3131	49.3849	46.7436	41.7951	37.5224	32.135	26.7046	24.6934	19.8227	17.3079	14.1829	11.9772	7.67883	5.86757	4.70943	3.80544	3.13904	2.17413	1.70267	1.02534	0.662401	0.356194	0.415275	0.342874	0.130565	0.121724	0.0507404	0.0212478	0.0581081	0.029603	0.0347183	0.0666851	0.0227867	0.0316753	0.0108671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42.9483	47.8861	33.4503	15.7383	7.43117	2.76943	0.790157	0.385421	0.199428	0.546758	0.417788	1.14717	1.24775	2.40033	3.34224	4.70496	5.93538	9.19233	11.9107	17.4097	20.9697	27.2963	29.4574	32.7579	36.7208	41.9572	45.5819	46.053	45.9429	47.9533	46.2746	43.7565	41.2337	37.1305	33.1741	31.6406	25.3899	21.0918	18.3635	14.5753	11.8018	8.33407	6.66918	5.48663	4.57777	3.1057	2.22503	1.82045	1.20015	0.589789	0.385359	0.243007	0.331751	0.122254	0.0833248	0.0765825	0.056434	0.059079	0.0449341	0.0304296	0.00137598	0.0059825	0.00560071	0.0173349	0.00433037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.8949	47.5442	36.5937	20.0124	9.81727	4.29444	1.38087	0.490736	0.247495	0.263138	0.287676	0.550209	0.91132	1.41746	1.65927	2.4452	3.64546	6.17623	8.28848	12.0398	15.303	19.454	23.9879	27.7352	30.8352	36.0525	40.7211	42.4493	45.3394	45.1031	44.4101	44.264	42.7012	41.6835	36.1809	34.2336	28.6046	26.9953	22.8457	17.5991	14.7696	11.8012	9.54604	7.60108	6.17854	4.54361	3.92436	2.48896	1.97237	1.15632	0.9695	0.413373	0.371291	0.160518	0.255709	0.113937	0.0528474	0.0495809	0.0347881	0.067211	0.0106406	0	0	0.00132076	0.012722	0.00926805	0.00277513	0.00668072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.7529	44.968	38.2996	23.9931	13.0296	6.20744	2.67603	0.912728	0.404514	0.273347	0.432311	0.486116	0.695078	0.777495	1.10451	1.51697	2.14482	3.94361	6.09711	7.96804	9.57164	12.8549	17.23	22.1233	24.8568	30.074	35.7194	36.7348	41.1164	42.3845	41.1203	41.6304	42.4725	42.1509	39.9221	37.653	32.6388	29.9863	26.6282	22.3078	18.207	15.8342	12.8721	10.9576	8.75796	6.98687	4.47414	3.75338	3.11597	1.97121	1.61371	0.94258	0.62574	0.412796	0.374658	0.409469	0.192338	0.101529	0.110634	0.116546	0.065411	0.0425157	0	0	0.0120035	0	0.0126302	0.0241378	0.000986525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.1257	40.5264	38.0249	27.6386	16.7401	8.81698	3.78712	1.73583	0.59904	0.33374	0.310108	0.134335	0.154748	0.320262	0.548135	1.0135	1.26334	2.38702	3.99437	5.31856	6.49681	8.45468	12.7861	15.7007	18.5243	22.6732	29.5158	32.7973	34.7552	38.6815	39.5386	41.4856	44.0362	42.6453	41.168	38.405	34.3807	33.2184	29.8717	27.0654	21.8581	18.4678	14.6166	12.841	10.2605	8.13152	6.5545	4.85768	3.94916	3.24394	2.20116	1.92626	1.05458	0.585306	0.570855	0.421396	0.40079	0.336092	0.102995	0.0762857	0.162997	0.0529447	0.017025	0.00494397	0.0147012	0	0.00237108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.1028	36.2648	38.491	31.2265	19.7425	11.3414	5.39786	2.77206	1.02824	0.477771	0.295435	0.181799	0.130268	0.208551	0.194073	0.501941	0.794521	1.55199	2.26959	3.40669	5.77789	6.89158	9.07742	12.1233	16.0505	18.0259	20.5933	25.7342	29.5255	32.1912	36.5839	37.4974	41.3784	40.0637	39.4125	38.5167	37.2433	35.5983	32.5987	28.2063	25.8327	22.3069	17.8428	15.1611	13.124	9.65645	8.97447	7.03663	5.75088	4.33449	3.84271	2.36353	1.42354	1.14986	0.96182	0.485016	0.314437	0.285069	0.199123	0.183029	0.150118	0.0985332	0.0390461	0.0230193	0.00876663	0	0.0123484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.7908	30.5771	36.1265	31.9626	23.1579	13.8818	7.94075	4.33501	1.7219	0.801515	0.633344	0.464593	0.136809	0.210706	0.1087	0.232854	0.4395	0.743008	1.35995	2.21523	3.44519	5.31341	6.62409	8.82115	11.691	14.4528	18.3132	21.4387	24.6285	28.7737	31.0733	35.227	36.0291	37.6642	39.8817	39.3089	38.751	35.7219	34.6745	32.754	29.7177	25.5187	21.8838	19.6494	17.4566	12.9315	10.2667	9.35583	7.30608	5.59119	4.19108	2.82105	2.65315	1.66972	1.07633	0.817686	0.545468	0.334139	0.250982	0.0805029	0.0936622	0.0990894	0.135435	0.0852886	0.0268001	0.0175965	0.00491324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.919	25.7151	34.5087	32.6645	25.907	16.6767	10.7689	6.48745	3.32349	1.50192	1.1206	0.581606	0.239499	0.102497	0.0557198	0.200409	0.396748	0.665073	0.673504	0.914127	1.82035	3.28228	4.6569	6.32063	7.35595	10.3134	13.3867	16.3823	20.3032	23.1182	27.1849	30.6821	34.1569	36.2235	37.303	38.1238	38.8636	38.0442	36.2278	34.6672	32.6536	28.0348	25.6732	22.1318	20.3016	17.0745	12.9588	11.4062	9.22117	7.6403	6.23466	4.70064	3.58227	2.37199	1.94405	1.05533	0.751694	0.588557	0.434013	0.405045	0.249063	0.109778	0.0936753	0.0902021	0.0546313	0.020012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.18653	21.5436	31.9559	31.6176	27.0261	19.8891	14.0733	8.55715	5.22974	2.80063	2.00744	0.84641	0.302422	0.138842	0.0671656	0.160186	0.182075	0.250398	0.547851	0.865838	1.24818	2.32643	2.94086	4.90129	5.07367	7.77217	10.4868	13.8251	16.085	19.674	22.8733	25.4846	30.9434	32.6118	35.3943	36.0608	37.5006	35.9848	36.3791	34.9038	34.7871	31.9885	28.6826	25.1879	21.5322	18.6296	15.8481	13.2012	10.6421	9.32264	7.94806	6.36344	5.0977	3.81219	2.40464	1.6069	1.5056	1.05708	0.753532	0.467403	0.431875	0.361464	0.166014	0.104946	0.0330907	0.0523408	0.0036859	0.00655248	0.0206351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.07975	16.988	28.8749	31.1438	28.0225	23.3415	16.4087	10.3099	6.93604	3.88568	2.30238	1.24683	0.786051	0.324111	0.131993	0.0844233	0.0858542	0.138378	0.159062	0.486115	0.848154	1.20161	2.08609	3.07318	3.30396	5.73526	7.0796	9.70851	11.6787	15.563	20.0033	23.1487	25.6901	27.0658	29.869	33.8605	34.5659	35.6561	34.8875	34.3643	34.5361	32.2026	29.4051	26.3149	23.6764	21.4176	19.3285	16.9813	13.3787	10.6939	8.84164	7.58465	6.13711	4.49663	2.73161	2.20323	1.94156	1.62391	1.28454	0.756136	0.552955	0.374569	0.250167	0.173631	0.119838	0.0863246	0.0449864	0.0293114	0.088717	0.0117697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.84994	14.19	24.0403	29.5402	29.3458	24.5773	18.9886	13.6552	9.04743	5.35173	3.53637	1.84779	1.12395	0.605213	0.439044	0.206457	0.178926	0.193448	0.254221	0.309306	0.572664	0.680602	1.24927	2.24009	2.69999	4.41035	5.45617	7.21985	8.97468	11.4613	15.2684	18.2219	21.6354	25.266	28.8707	29.8997	32.748	32.4484	35.1501	34.7065	33.7315	33.2037	30.0974	28.5956	26.714	23.557	21.3377	17.6221	15.8448	13.9351	11.2013	9.15413	7.29613	5.36188	3.84584	3.32035	2.70654	1.99242	1.39392	1.06545	0.713429	0.386039	0.324884	0.153846	0.303978	0.278259	0.114736	0.106314	0.0788245	0.0680799	0.0549707	0.00402889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.51841	11.6899	20.3357	27.0116	28.8572	25.8407	21.1459	14.9125	11.2223	6.8872	4.33281	2.82862	1.77369	1.19694	0.709355	0.294739	0.383335	0.350844	0.290152	0.241448	0.265175	0.537408	1.09553	1.41082	2.47023	2.97563	3.67321	5.21453	7.5604	9.82512	12.9073	14.9358	16.6379	21.9293	23.8463	27.5517	29.1177	33.0462	32.4365	32.6419	33.3567	34.5144	32.7517	29.2653	28.0369	26.2067	24.2062	21.1257	18.4813	15.8324	12.9123	11.38	8.85774	7.40473	5.58785	4.31695	3.33235	2.55175	2.04621	1.34449	1.25955	0.569231	0.329681	0.384638	0.193092	0.127398	0.0689139	0.0468663	0.0467439	0.0416341	0.0069896	0.0120157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.32302	9.07562	16.0143	24.2566	28.0298	27.4782	23.6038	17.1428	13.0545	9.49137	6.47146	3.95739	2.27332	1.50621	1.10462	0.58676	0.463821	0.298908	0.215745	0.262051	0.286454	0.514959	0.417515	0.739267	1.69916	2.23618	3.3803	4.8827	6.93904	8.08033	9.56956	12.6372	15.9469	18.0449	19.888	23.5978	25.4803	29.8329	31.2881	30.9899	31.8836	31.8201	32.7887	31.957	29.8187	27.952	25.6291	23.2086	21.0354	17.819	15.6127	13.1656	11.0749	9.55584	7.28486	5.91344	4.68735	3.36648	2.77998	1.93103	1.43139	1.0497	0.66011	0.670993	0.4048	0.288978	0.203682	0.0680833	0.0587379	0.00776295	0.00284351	0.0235445	0.0147173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.59146	6.83497	13.5354	21.8278	25.5142	27.5974	25.3485	18.9303	15.918	11.6126	8.9496	6.20046	3.42267	2.3775	1.5072	0.931632	0.485472	0.474809	0.342918	0.363732	0.365778	0.536552	0.488757	0.955489	1.22478	1.46578	2.62067	3.63756	5.13087	6.38481	8.02331	10.3107	13.0093	16.0446	18.0426	20.8983	23.74	25.6844	29.1035	29.8041	31.2333	32.5651	33.8103	33.4155	31.6801	28.4324	27.3475	24.8899	22.0141	19.5514	16.8398	15.6029	12.765	10.7133	8.56564	7.59911	5.53156	4.2523	3.25862	2.59677	2.06885	1.41056	0.947382	0.884057	0.6459	0.421282	0.323728	0.146528	0.155191	0.135896	0.0459143	0.0569635	0.0381684	0.0300427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.14874	5.00838	10.7163	17.1703	23.7441	26.7945	24.6008	22.4275	17.8664	13.586	10.5192	8.51525	5.29343	3.55688	2.08079	1.36601	0.837625	0.777459	0.446325	0.368515	0.291448	0.279144	0.283459	0.603319	0.932569	1.10577	1.84671	3.06995	4.2544	5.37228	7.55194	9.12626	11.0749	12.3651	15.7744	18.0756	19.3572	23.7843	26.0603	28.2634	30.6546	30.669	32.6858	33.2292	31.0031	28.8524	27.9604	27.6502	25.1973	22.8441	19.1658	16.7704	13.693	11.6993	9.59295	8.60558	6.34198	5.25839	4.30602	3.32741	2.53011	1.65976	1.17379	1.02498	0.795342	0.537951	0.456089	0.35493	0.259983	0.210842	0.0867531	0.0372655	0.0237479	0.00567768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.83229	3.51076	8.37046	14.1617	21.6223	26.1341	24.8754	23.0845	20.5435	15.9405	13.0819	9.45264	7.24184	4.79062	2.99168	2.00708	1.19697	1.04513	0.607578	0.477131	0.393236	0.397758	0.241376	0.251169	0.480102	0.962866	1.47817	2.00009	2.62769	4.04516	4.99917	6.88622	8.28242	10.2193	11.7741	15.5896	18.2701	20.2379	24.3586	27.4096	28.8666	29.8581	31.8083	32.1899	30.6603	30.6449	30.1357	28.3943	25.3248	25.4007	21.6443	19.4864	16.4794	14.1173	11.4944	9.431	7.53094	6.47306	5.5558	4.18255	2.92548	2.52795	1.6869	1.17176	0.748009	0.625915	0.438012	0.422512	0.284639	0.187019	0.148177	0.0642788	0.0221835	0.0169142	0.0301889	0.0252548	0.0124124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.469562	2.91839	6.53919	12.0262	18.6573	22.3751	24.875	23.3638	21.63	17.5719	14.4472	11.3307	9.19401	6.67504	4.0458	2.802	2.07096	1.55991	0.882933	0.635369	0.612653	0.442636	0.360682	0.437099	0.349438	0.624936	0.992556	1.75225	2.54181	2.91893	3.95169	5.06396	6.84652	8.85275	10.7041	13.1695	16.3344	18.0112	20.98	23.6782	25.6925	28.0459	28.8524	30.4292	31.6045	32.3385	31.1325	29.533	28.4115	24.3053	21.8565	20.5607	16.9544	15.2529	13.3612	11.0895	10.1425	7.96665	5.7109	4.24754	3.54782	2.79334	1.91306	1.53854	1.05034	0.692588	0.731797	0.517194	0.270348	0.193809	0.162992	0.0841828	0.0934802	0.060411	0.0334067	0.0236746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.328127	1.95354	5.58406	9.51711	15.7748	20.0633	24.5966	24.0037	23.1929	19.5931	16.111	13.6163	11.7556	8.72565	5.92977	4.29888	2.98118	2.23484	1.61008	1.1744	0.663165	0.533601	0.502853	0.410376	0.46728	0.491066	0.692271	1.11841	1.85707	2.53585	3.37034	4.16621	5.24684	7.62144	9.42234	12.34	14.2651	16.7938	19.2353	22.0345	23.7438	26.3304	28.9103	30.3593	31.6226	31.7237	29.8537	29.9705	27.621	26.6151	24.0281	21.3354	20.0272	17.2352	14.2519	13.0698	10.8103	8.37773	6.70221	4.93931	4.2681	3.33089	2.29542	1.63279	1.5211	1.11854	0.9108	0.577611	0.361238	0.185065	0.186296	0.243662	0.0777815	0.0557795	0.0220811	0.0458863	0.0191288	0.0205694	0.00954876	0.0084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.170153	1.31802	3.80765	7.8947	13.0257	17.6524	21.9441	22.9634	23.0504	21.4811	18.1968	15.6687	13.2585	10.4789	7.76316	5.49981	4.62345	3.06295	2.30849	1.62652	1.13645	0.762599	0.913544	0.562848	0.567665	0.537686	0.58865	0.923085	0.963829	2.01291	2.80013	3.83049	4.8445	6.61292	7.69406	10.2822	12.9287	14.3299	16.6549	19.2718	22.4963	24.7709	26.4163	28.3097	29.4444	30.2092	30.8996	30.1053	27.5374	27.0849	25.3597	23.6098	22.1932	18.4949	15.5389	13.7232	11.7474	9.87232	8.23108	6.61149	5.38662	4.06935	2.95027	2.21262	1.80842	1.49901	1.22471	0.759583	0.614981	0.463722	0.310078	0.197542	0.134347	0.0755404	0.0484971	0.0614341	0.0524561	0.0118033	0	0.0022909	0.006657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
